cgroup_id,resource_type,container_count,iteration,t_e2e_ms,with_puretime
202484,block_io,15,6,5390,false
202571,block_io,15,6,4542,false
202658,block_io,15,6,5543,false
202745,block_io,15,6,4075,false
202832,block_io,15,6,5304,false
203006,block_io,15,6,4820,false
203093,block_io,15,6,3781,true
203267,block_io,15,6,3858,true
203354,block_io,15,6,5334,true
203441,block_io,15,6,4022,true
203528,block_io,15,6,5223,true
203615,block_io,15,6,4820,true
203789,block_io,15,6,5383,true
203876,block_io,15,6,4571,true
203963,block_io,15,6,6031,true
204050,block_io,15,6,4188,true
204224,block_io,15,6,4582,true
204311,block_io,15,6,4617,true
204398,block_io,15,6,5756,true
204485,block_io,15,6,4825,true
204572,block_io,15,6,4887,true
204746,block_io,15,7,3926,false
204833,block_io,15,7,4857,false
205007,block_io,15,7,5367,false
205094,block_io,15,7,4754,false
205181,block_io,15,7,4212,false
205268,block_io,15,7,5392,false
205442,block_io,15,7,4423,false
205529,block_io,15,7,5501,false
205616,block_io,15,7,4602,false
205703,block_io,15,7,5742,false
205790,block_io,15,7,3912,false
205964,block_io,15,7,4871,false
206051,block_io,15,7,4400,false
206138,block_io,15,7,5250,false
206225,block_io,15,7,4858,false
206399,block_io,15,7,3781,true
206486,block_io,15,7,5217,true
206573,block_io,15,7,5393,true
206747,block_io,15,7,4176,true
206834,block_io,15,7,5634,true
206921,block_io,15,7,4245,true
207008,block_io,15,7,5673,true
207095,block_io,15,7,5008,true
207269,block_io,15,7,4181,true
207356,block_io,15,7,5600,true
207443,block_io,15,7,3920,true
207530,block_io,15,7,5577,true
207704,block_io,15,7,4747,true
207791,block_io,15,7,5686,true
207878,block_io,15,7,5703,true
208052,block_io,15,8,3817,false
208139,block_io,15,8,4804,false
208226,block_io,15,8,5587,false
208313,block_io,15,8,4395,false
208487,block_io,15,8,5482,false
208574,block_io,15,8,4469,false
208661,block_io,15,8,5656,false
208748,block_io,15,8,4859,false
208835,block_io,15,8,4169,false
209009,block_io,15,8,5745,false
209096,block_io,15,8,5610,false
209183,block_io,15,8,4531,false
209270,block_io,15,8,5442,false
209357,block_io,15,8,4975,false
209531,block_io,15,8,5424,false
209618,block_io,15,8,3984,true
209792,block_io,15,8,5297,true
209879,block_io,15,8,5401,true
209966,block_io,15,8,4667,true
210053,block_io,15,8,4329,true
210140,block_io,15,8,5445,true
210314,block_io,15,8,4125,true
210401,block_io,15,8,5363,true
210488,block_io,15,8,4413,true
210575,block_io,15,8,4104,true
210662,block_io,15,8,5549,true
210836,block_io,15,8,4081,true
210923,block_io,15,8,5444,true
211010,block_io,15,8,4574,true
211097,block_io,15,8,6282,true
211271,block_io,15,9,3971,false
211358,block_io,15,9,5556,false
211445,block_io,15,9,5563,false
211619,block_io,15,9,4478,false
211706,block_io,15,9,4893,false
211793,block_io,15,9,4542,false
211880,block_io,15,9,5583,false
212054,block_io,15,9,4137,false
212141,block_io,15,9,5413,false
212228,block_io,15,9,4476,false
212315,block_io,15,9,5708,false
212402,block_io,15,9,4426,false
212576,block_io,15,9,4999,false
212663,block_io,15,9,3910,false
212750,block_io,15,9,5987,false
212924,block_io,15,9,4023,true
213011,block_io,15,9,5645,true
213098,block_io,15,9,5907,true
213185,block_io,15,9,4124,true
213359,block_io,15,9,5460,true
213446,block_io,15,9,4362,true
213533,block_io,15,9,5903,true
213620,block_io,15,9,4539,true
213707,block_io,15,9,5877,true
213881,block_io,15,9,5079,true
213968,block_io,15,9,4480,true
214055,block_io,15,9,5963,true
214142,block_io,15,9,4032,true
214316,block_io,15,9,5187,true
214403,block_io,15,9,4844,true
214490,block_io,15,10,3684,false
214664,block_io,15,10,5226,false
214751,block_io,15,10,5511,false
214838,block_io,15,10,4355,false
214925,block_io,15,10,5524,false
215012,block_io,15,10,4170,false
215186,block_io,15,10,5696,false
215273,block_io,15,10,4388,false
215360,block_io,15,10,5100,false
215447,block_io,15,10,4146,false
215534,block_io,15,10,5488,false
215708,block_io,15,10,4209,false
215795,block_io,15,10,5673,false
215882,block_io,15,10,4581,false
215969,block_io,15,10,6495,false
216143,block_io,15,10,4020,true
216230,block_io,15,10,5469,true
216317,block_io,15,10,5431,true
216491,block_io,15,10,4577,true
216578,block_io,15,10,5690,true
216665,block_io,15,10,4262,true
216752,block_io,15,10,5484,true
216926,block_io,15,10,5258,true
217013,block_io,15,10,4603,true
217100,block_io,15,10,5591,true
217187,block_io,15,10,4129,true
217274,block_io,15,10,5588,true
217448,block_io,15,10,5319,true
217535,block_io,15,10,5159,true
217622,block_io,15,10,5467,true
