cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
1501144,"network",8,16,53269.451892,14253.293562,0.351397,38960.299224,0.014637
1501423,"network",8,17,53601.209844,15011.270836,0.413792,38534.098492,0.03637
1501702,"network",8,18,53581.972672,13469.964697,0.342691,40058.418467,0.014447
1502068,"network",8,19,53825.095635,15001.260952,0.283454,38763.381881,0.028662
1502260,"network",8,20,53596.536211,15597.732011,0.326234,37933.97926,0.018074
1502434,"block_io",0,1,2386.39104,2385.746983,0.419294,0,0.005811
1502695,"block_io",2,1,6223.809911,3090.981619,0.486089,0,3132.141673
1502956,"block_io",4,1,9390.921719,5924.357979,0.464947,0,3465.781346
1503304,"block_io",8,1,18109.386181,12450.285978,0.697433,0,5657.528157
1503565,"block_io",0,2,2311.586785,2310.895598,0.500522,0,0.01612
1503826,"block_io",2,2,6240.59851,4156.269902,0.424114,0,2083.861815
1504087,"block_io",4,2,9631.340221,6664.088056,0.659676,0,2966.364063
1504435,"block_io",8,2,21995.907377,16820.044875,0.88922,0,5173.386659
1504696,"block_io",0,3,2297.287821,2296.579642,0.438712,0,0.060254
1504957,"block_io",2,3,5529.572683,4663.946508,0.463273,0,864.863877
1505218,"block_io",4,3,7817.986965,5297.4497,0.508888,0,2519.765508
1505479,"block_io",8,3,14144.179711,9655.948817,0.725223,0,4487.119611
1505740,"block_io",0,4,2291.990918,2276.075377,0.47309,0,15.210467
1506001,"block_io",2,4,5790.382752,4064.395598,0.417488,0,1725.299567
1506262,"block_io",4,4,8290.197239,5669.294563,0.502338,0,2620.153751
1506523,"block_io",8,4,14928.214839,11598.728645,0.744671,0,3327.905553
1506784,"block_io",0,5,2072.654548,2071.910852,0.473201,0,0.01594
1507045,"block_io",2,5,6327.577157,4712.174062,0.432333,0,1614.678494
1507393,"block_io",4,5,8316.852678,5173.070841,0.532825,0,3142.935563
1507654,"block_io",8,5,17712.487849,10332.791437,0.746489,0,7378.429357
1507915,"block_io",0,6,2220.800047,2207.357541,0.360789,0,12.925754
1508176,"block_io",2,6,5953.498973,3869.653767,0.469608,0,2083.300541
1508437,"block_io",4,6,9388.963732,6576.339423,0.483577,0,2811.825249
1508785,"block_io",8,6,16317.4212,11594.632613,0.682263,0,4721.470831
1509046,"block_io",0,7,2059.875076,2059.338598,0.371454,0,0.016912
1509307,"block_io",2,7,5564.39628,4108.377618,0.42173,0,1455.374134
1509568,"block_io",4,7,9037.232764,7116.107521,0.474358,0,1920.072742
1509829,"block_io",8,7,17093.652048,11994.43728,0.631538,0,5097.779292
1510090,"block_io",0,8,1998.677525,1998.067377,0.404058,0,0.016591
1510351,"block_io",2,8,5853.248797,3755.870638,0.454154,0,2096.764807
1510612,"block_io",4,8,8805.993228,5575.086609,0.431763,0,3230.073037
1510873,"block_io",8,8,18246.092437,12254.785141,1.028362,0,5989.519212
1511134,"block_io",0,9,2003.894634,2003.3581,0.348979,0,0.016842
1511395,"block_io",2,9,5418.627008,3886.638728,0.519713,0,1531.30737
1511656,"block_io",4,9,8620.548196,6416.708953,0.551133,0,2202.760025
1511917,"block_io",8,9,14609.037466,10827.137863,0.596275,0,3780.279376
1512178,"block_io",0,10,2022.471757,2021.93413,0.325295,0,0.016752
1512439,"block_io",2,10,5779.652973,4217.030272,0.563014,0,1561.867283
1512700,"block_io",4,10,8721.949565,5231.973313,0.50709,0,3489.290338
1512961,"block_io",8,10,15776.645249,9229.34985,0.696547,0,6545.90236
1513222,"block_io",0,11,2238.969983,2238.373608,0.39443,0,0.018235
1513483,"block_io",2,11,6349.652146,5011.424732,0.580716,0,1337.348431
1513831,"block_io",4,11,8043.478969,5651.247871,0.525681,0,2391.288076
1514179,"block_io",8,11,21318.984523,12429.035397,0.89139,0,8887.928154
1514440,"block_io",0,12,2100.819615,2100.126185,0.404096,0,0.017313
1514701,"block_io",2,12,6320.107859,5213.599788,0.60703,0,1105.44927
1514962,"block_io",4,12,8430.110206,6094.67229,0.653601,0,2334.358113
1515223,"block_io",8,12,16909.8961,10016.787437,0.735972,0,6891.492067
1515484,"block_io",0,13,2098.764805,2097.930765,0.553802,0,0.018154
1515745,"block_io",2,13,6996.284504,4407.615907,0.502772,0,2587.918818
1516006,"block_io",4,13,8615.114277,7107.996644,0.658595,0,1505.847226
1516267,"block_io",8,13,16217.501699,10519.834187,0.67504,0,5696.204814
1516528,"block_io",0,14,2054.39219,2053.709474,0.459284,0,0.017112
1516789,"block_io",2,14,6397.283252,4780.833249,0.459601,0,1615.653429
1517050,"block_io",4,14,9099.906309,7000.358315,0.568487,0,2098.457958
1517311,"block_io",8,14,17515.386353,13626.191853,0.767058,0,3887.510961
1517572,"block_io",0,15,2064.857799,2064.304657,0.428899,0,0.01585
1517833,"block_io",2,15,6438.556404,4926.338162,0.528903,0,1511.545177
1518094,"block_io",4,15,8757.77868,6120.971007,0.51151,0,2635.906637
1518355,"block_io",8,15,16612.069112,12421.10041,0.657606,0,4189.403999
1518616,"block_io",0,16,2114.869289,2102.135315,0.383551,0,12.204519
1518877,"block_io",2,16,6681.766513,4935.355292,0.450235,0,1745.633518
1519138,"block_io",4,16,9466.865269,7338.096253,0.566711,0,2128.332211
1519486,"block_io",8,16,16885.102982,10562.119262,0.783463,0,6321.102638
1519747,"block_io",0,17,2036.949332,2036.158977,0.53833,0,0.016511
1520095,"block_io",2,17,6209.333641,4919.55785,0.676235,0,1288.801933
1520356,"block_io",4,17,9419.347412,6198.971042,0.494814,0,3219.323355
1520704,"block_io",8,17,15315.127798,10810.72635,0.566829,0,4503.043522
1520965,"block_io",0,18,2043.995445,2043.348544,0.430287,0,0.016931
1521226,"block_io",2,18,6568.592426,4481.368982,0.624842,0,2086.369452
1521487,"block_io",4,18,8330.997196,6329.945742,0.59125,0,2000.259184
1521748,"block_io",8,18,14652.120055,10780.660182,0.785587,0,3869.988287
1522009,"block_io",0,19,2030.732051,2030.225508,0.365717,0,0.01555
1522270,"block_io",2,19,6350.002416,4271.979613,0.389667,0,2077.425944
1522531,"block_io",4,19,9339.968844,5674.45705,0.586718,0,3664.44836
1522879,"block_io",8,19,18454.724845,13168.507659,0.666851,0,5284.683084
1523140,"block_io",0,20,2091.674182,2091.0685,0.404731,0,0.018245
1523401,"block_io",2,20,6348.218951,4544.573145,0.43582,0,1802.865097
1523662,"block_io",4,20,8581.109784,5288.866265,0.437642,0,3291.410608
1523923,"block_io",8,20,16981.338787,11709.877236,0.660185,0,5270.003047
1836294,network,0,107,6402.754511,6286.127669,0.23276,115.123839,0
1843131,network,6,107,41763.0278,11654.483198,0.28683,30067.448664,0.017102
1836381,network,0,108,6387.753001,6242.682591,0.265213,143.604095,0
1843323,network,6,108,41619.579797,10749.041356,0.315337,30832.595047,0.017643
1836468,network,0,109,6420.781249,6322.281135,0.226378,96.952834,0
1843515,network,6,109,41700.051537,11951.494121,0.288772,29707.252302,0
1836555,network,0,110,6389.100216,6276.883717,0.190128,110.691981,0
1843794,network,6,110,41694.956257,10115.483751,0.268486,31543.378567,0.021079
1836642,network,0,111,6397.776607,6278.545273,0.232525,117.703741,0
1844073,network,6,111,41545.00579,10637.342788,0.311078,30870.771058,0
1836816,network,0,112,6389.059643,6257.081589,0.195553,130.659971,0
1844265,network,6,112,41701.1571,10891.321209,0.364231,30770.556696,0.018574
1836990,network,0,113,6418.567172,6301.018601,0.20172,116.17296,0
1844587,network,6,113,41451.122258,10951.343509,0.304972,30461.098489,0
