cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
1819917,"cpu",3,33,2684.740225,929.635574,1755.104651,0,0
1820352,"cpu",3,34,2639.81337,861.361617,1778.451753,0,0
1820917,"cpu",3,35,2802.42678,1103.190394,1699.236386,0,0
1821482,"cpu",3,36,2487.76779,867.320809,1620.446981,0,0
1821917,"cpu",3,37,2509.724241,848.655578,1661.068663,0,0
1822482,"cpu",3,38,2564.761801,909.479408,1655.282393,0,0
1823047,"cpu",3,39,2520.776411,847.76965,1673.006761,0,0
1823482,"cpu",3,40,2643.772047,862.438857,1781.33319,0,0
1824047,"cpu",3,41,2499.78649,845.852377,1653.934113,0,0
1824612,"cpu",3,42,2495.761215,833.246669,1662.514546,0,0
1825047,"cpu",3,43,2626.770924,876.061834,1750.70909,0,0
1825612,"cpu",3,44,2563.782382,868.196284,1695.586098,0,0
1826177,"cpu",3,45,2516.787108,863.816844,1652.970264,0,0
1826612,"cpu",3,46,2677.78064,917.433153,1760.347487,0,0
1827177,"cpu",3,47,2750.93215,1057.324313,1693.607837,0,0
1827742,"cpu",3,48,2702.171734,1060.536386,1641.635348,0,0
1828177,"cpu",3,49,3064.799556,1203.598985,1861.200571,0,0
1828742,"cpu",3,50,2630.793971,903.922768,1726.871203,0,0
