cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
1895938,"cpu",3,30,3402.767627,1067.72789,2335.021993,0,0
1896373,"cpu",3,31,3408.759191,1107.499024,2301.253064,0,0
1896938,"cpu",3,32,3417.741656,1056.504881,2361.23416,0,0
1897503,"cpu",3,33,3501.682307,1094.126956,2407.541024,0,0
1898068,"cpu",3,34,3424.330105,1127.83692,2296.47459,0,0
1898503,"cpu",3,35,3460.770816,1118.905028,2341.865788,0,0
1899068,"cpu",3,36,3575.742178,1249.760651,2325.981527,0,0
1899633,"cpu",3,37,3440.739214,1086.153724,2354.58549,0,0
1900068,"cpu",3,38,3642.246679,1243.593345,2398.653334,0,0
1900633,"cpu",3,39,3436.786157,1110.835507,2325.95065,0,0
1901198,"cpu",3,40,3428.755307,1062.834813,2365.920494,0,0
1901633,"cpu",3,41,3418.775988,1086.618082,2332.157906,0,0
1902198,"cpu",3,42,3510.802232,1143.400148,2367.402084,0,0
1902763,"cpu",3,43,3466.789531,1074.600495,2392.189036,0,0
1903328,"cpu",3,44,3490.746338,1091.874408,2398.87193,0,0
1903763,"cpu",3,45,3436.706345,1131.738173,2304.968172,0,0
1904328,"cpu",3,46,3496.756213,1081.49104,2415.265173,0,0
1904893,"cpu",3,47,3484.682764,1098.628821,2386.053943,0,0
1905328,"cpu",3,48,3498.749155,1093.463538,2405.285617,0,0
1905980,"cpu",3,49,3371.753172,1099.609732,2272.14344,0,0
1906545,"cpu",3,50,3415.430926,1045.014924,2370.416002,0,0
