cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
1858993,"cpu",3,34,2035.792556,732.330315,1303.462241,0,0
1859428,"cpu",3,35,1990.792235,695.476156,1295.316079,0,0
1859993,"cpu",3,36,2216.265954,935.271126,1280.994828,0,0
1860645,"cpu",3,37,2309.578203,1034.255299,1275.322904,0,0
1861080,"cpu",3,38,2118.7464,780.160898,1338.585502,0,0
1861645,"cpu",3,39,2908.763303,1021.899456,1886.863847,0,0
1862210,"cpu",3,40,2533.752951,851.459693,1682.293258,0,0
1862645,"cpu",3,41,2019.747344,721.549119,1298.198225,0,0
1863210,"cpu",3,42,2194.776671,756.082951,1438.69372,0,0
1863775,"cpu",3,43,2176.322879,748.917282,1427.405597,0,0
1864210,"cpu",3,44,2098.797977,745.217212,1353.580765,0,0
1864775,"cpu",3,45,2400.044721,1046.688822,1353.355899,0,0
1865340,"cpu",3,46,2016.103312,744.021331,1272.081981,0,0
1865775,"cpu",3,47,1994.093246,732.804174,1261.289072,0,0
1866340,"cpu",3,48,2012.777182,757.749372,1254.999317,0,0
1866905,"cpu",3,49,1972.7275,703.111187,1269.616313,0,0
1867340,"cpu",3,50,2392.337414,1041.665015,1350.672399,0,0
