cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
703883,"network",4,19,13780.719077,4255.308155,0.143769,9511.236323,0.014867
704205,"network",4,20,13659.160082,2947.423255,0.142792,10702.957772,0.010229
704657,"network",4,21,13693.74742,4834.829975,0.150505,8842.798267,0
705196,"network",4,22,13648.177258,4817.149836,0.151805,8815.50361,0.013045
705518,"network",4,23,13661.867734,4576.001307,0.141525,9070.699442,0
705970,"network",4,24,13684.630829,4667.41085,0.163567,9000.824789,0
706292,"network",4,25,13648.769312,3270.388632,0.117393,10367.937275,0.010379
706744,"network",4,26,13635.18779,4563.019696,0.129587,9057.376866,0.008566
707066,"network",4,27,13677.761062,4803.293978,0.182574,8858.397881,0.009969
707518,"network",4,28,13642.90133,3422.214367,0.139096,10210.138315,0
707970,"network",4,29,13655.723071,4724.320417,0.108583,8916.082419,0
708292,"network",4,30,13817.693,4558.13902,0.484571,9243.830274,0.008346
708744,"network",8,1,24382.501333,6771.739182,0.142466,17581.183366,0
709413,"network",8,2,24224.585553,6981.041999,0.158045,17213.305166,0.009047
710125,"network",8,3,24292.366687,7113.156128,0.159377,17149.607878,0
710707,"network",8,4,24436.348413,7000.943224,0.150407,17404.953798,0
711419,"network",8,5,24276.899582,6507.115642,0.308116,17741.277219,0.009749
712001,"network",8,6,24258.171924,6709.177143,0.13593,17521.091039,0.006302
712713,"network",8,7,24667.302208,7048.682605,0.185287,17588.879672,0.013626
713295,"network",8,8,23900.55124,6896.643905,0.465186,16974.201695,0
714094,"network",8,9,24314.508654,7010.35399,0.164604,17275.064733,0.005881
714676,"network",8,10,23953.0513,7013.193517,0.143803,16911.750509,0.008516
715258,"network",8,11,24302.523775,6733.928761,0.178128,17540.138117,0.007955
715970,"network",8,12,24585.921852,7211.421493,0.150971,17343.952638,0.009188
716552,"network",8,13,24254.779395,7143.484678,0.171965,17080.710084,0.006482
717264,"network",8,14,23890.499298,6371.061893,0.200879,17493.137395,0
717846,"network",8,15,24451.439999,7318.247377,0.257295,17101.131592,0
718645,"network",8,16,24322.609528,6355.909866,0.1483,17940.297942,0.01053
719227,"network",8,17,23981.831467,6828.377186,0.152486,17123.732352,0.008175
