cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
318339,"cpu",3,28,1412.787991,576.280629,836.507362,0,0
318904,"cpu",3,29,1378.645755,580.161393,798.484362,0,0
319469,"cpu",3,30,1373.575268,580.926749,792.648519,0,0
320252,"cpu",7,1,2762.77776,620.320386,2142.457374,0,0
321165,"cpu",7,2,2649.786397,568.463397,2081.323,0,0
321948,"cpu",7,3,2684.712698,578.331728,2106.38097,0,0
322861,"cpu",7,4,2592.703199,590.692637,2002.010562,0,0
323774,"cpu",7,5,2493.801984,632.735028,1861.066956,0,0
324557,"cpu",7,6,2772.733908,589.190185,2183.543723,0,0
325470,"cpu",7,7,2867.734029,537.232973,2330.501056,0,0
326383,"cpu",7,8,2789.769567,542.090934,2247.678633,0,0
327296,"cpu",7,9,2896.81057,537.16715,2359.64342,0,0
328079,"cpu",7,10,2829.791733,513.302209,2316.489524,0,0
328992,"cpu",7,11,2671.778154,607.136063,2064.642091,0,0
329992,"cpu",7,12,2643.785519,582.173712,2061.611807,0,0
330775,"cpu",7,13,2609.79384,582.967949,2026.825891,0,0
331688,"cpu",7,14,3004.819911,556.269612,2448.550299,0,0
332601,"cpu",7,15,2668.711364,541.235622,2127.475742,0,0
333384,"cpu",7,16,2531.792662,591.305619,1940.487043,0,0
334297,"cpu",7,17,2680.796724,550.758291,2130.038433,0,0
335210,"cpu",7,18,2733.911577,620.249609,2113.661968,0,0
335993,"cpu",7,19,2527.769262,536.448685,1991.320577,0,0
336906,"cpu",7,20,2624.265734,627.830368,1996.435366,0,0
337819,"cpu",7,21,2892.950965,748.776717,2144.174248,0,0
338602,"cpu",7,22,2657.729366,573.342972,2084.386394,0,0
339515,"cpu",7,23,3154.768429,666.338185,2488.430244,0,0
340428,"cpu",7,24,2667.759436,588.215997,2079.543439,0,0
341211,"cpu",7,25,3043.801348,582.030276,2461.771072,0,0
342124,"cpu",7,26,2770.664433,635.891493,2134.77294,0,0
343037,"cpu",7,27,2633.767764,543.636447,2090.131317,0,0
343820,"cpu",7,28,2676.764915,638.261651,2038.503264,0,0
344733,"cpu",7,29,2723.901961,613.870184,2110.031777,0,0
345646,"cpu",7,30,2821.79197,596.92129,2224.87068,0,0
