cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
183330,"cpu",1,33,2632.74287,1472.403252,1160.339618,0,0
183591,"cpu",1,34,2802.144202,1556.936783,1245.207419,0,0
183852,"cpu",1,35,2219.772128,1546.477952,673.294176,0,0
184113,"cpu",1,36,2556.239404,1439.490033,1116.749371,0,0
184374,"cpu",1,37,2549.552337,1426.07798,1123.474357,0,0
184635,"cpu",1,38,2200.407949,1544.946128,655.461821,0,0
184896,"cpu",1,39,2606.734471,1470.039542,1136.694929,0,0
185157,"cpu",1,40,2060.215408,1432.455909,627.759499,0,0
185418,"cpu",1,41,2558.809616,1444.607655,1114.201961,0,0
185679,"cpu",1,42,2627.685198,1492.868246,1134.816952,0,0
186027,"cpu",1,43,2555.386207,1443.783573,1111.602634,0,0
186288,"cpu",1,44,2603.852558,1471.515822,1132.336736,0,0
186549,"cpu",1,45,2610.767649,1457.736414,1153.031235,0,0
186810,"cpu",1,46,2525.900997,1408.766899,1117.134098,0,0
187071,"cpu",1,47,2714.656535,1533.764617,1180.891918,0,0
187332,"cpu",1,48,2539.718077,1425.853825,1113.864252,0,0
187593,"cpu",1,49,2156.52801,1455.819482,700.708528,0,0
187854,"cpu",1,50,2141.955555,1459.414096,682.448515,0,0
188289,"cpu",3,1,2910.560741,1524.007154,1386.479869,0,0
188724,"cpu",3,2,2787.538124,1470.392094,1317.041714,0,0
189159,"cpu",3,3,4343.432257,1479.580703,2863.851554,0,0
189594,"cpu",3,4,3431.621958,1454.150509,1977.471449,0,0
190029,"cpu",3,5,2932.42415,1500.653225,1431.770925,0,0
190464,"cpu",3,6,4082.421084,1643.869661,2438.551423,0,0
190899,"cpu",3,7,2935.573551,1627.282004,1308.291547,0,0
191334,"cpu",3,8,4757.631849,1633.91364,3123.718209,0,0
191769,"cpu",3,9,3241.793121,1455.543167,1786.249954,0,0
192204,"cpu",3,10,4960.51599,1498.586267,3461.929723,0,0
192639,"cpu",3,11,2725.62642,1470.52416,1255.10226,0,0
193074,"cpu",3,12,2905.478435,1481.137703,1424.340732,0,0
193509,"cpu",3,13,2868.595483,1451.577634,1417.017849,0,0
193944,"cpu",3,14,2855.580008,1450.082643,1405.497365,0,0
194379,"cpu",3,15,3246.635246,1602.063813,1644.571433,0,0
194814,"cpu",3,16,3655.435764,1549.125702,2106.301546,0,0
195249,"cpu",3,17,2923.564215,1461.36804,1462.196175,0,0
195684,"cpu",3,18,2738.382371,1501.55564,1236.826731,0,0
196119,"cpu",3,19,2867.403254,1476.827471,1390.575783,0,0
196554,"cpu",3,20,4938.578253,1479.007665,3459.570588,0,0
196989,"cpu",3,21,3403.590268,1486.727933,1916.862335,0,0
197424,"cpu",3,22,4093.27553,1522.850177,2570.425353,0,0
197859,"cpu",3,23,2479.61263,1473.66021,1005.95242,0,0
198294,"cpu",3,24,4177.509986,1494.98637,2682.523616,0,0
198729,"cpu",3,25,3595.434616,1461.803085,2133.631531,0,0
199251,"cpu",3,26,3135.464894,1454.571935,1680.8826,0,0
199686,"cpu",3,27,4447.529361,1523.959328,2923.570033,0,0
200121,"cpu",3,28,5084.902955,1488.97253,3595.930425,0,0
200556,"cpu",3,29,4300.469982,1571.936309,2728.533673,0,0
200991,"cpu",3,30,2621.64807,1530.06653,1091.58154,0,0
201426,"cpu",3,31,4978.695951,1528.719549,3449.976402,0,0
201861,"cpu",3,32,3691.564671,1500.803508,2190.761163,0,0
202296,"cpu",3,33,5064.44088,1559.178811,3505.262069,0,0
202731,"cpu",3,34,2379.560565,1432.333286,947.227279,0,0
203166,"cpu",3,35,3390.412143,1491.698831,1898.713312,0,0
203601,"cpu",3,36,2481.424574,1522.608232,958.816342,0,0
204036,"cpu",3,37,2934.289494,1470.164891,1464.124603,0,0
204471,"cpu",3,38,2554.523452,1438.988483,1115.534969,0,0
204906,"cpu",3,39,2381.530804,1487.495577,894.035227,0,0
205341,"cpu",3,40,3032.636954,1457.42177,1575.215184,0,0
205776,"cpu",3,41,3793.436661,1554.534934,2238.901727,0,0
206211,"cpu",3,42,4038.587145,1482.636779,2555.950366,0,0
206646,"cpu",3,43,4375.571617,1490.93233,2884.639287,0,0
207081,"cpu",3,44,3503.478892,1460.966601,2042.512291,0,0
207516,"cpu",3,45,2833.468748,1447.868433,1385.600315,0,0
207951,"cpu",3,46,2972.929098,1489.0554,1483.873698,0,0
208386,"cpu",3,47,3430.583861,1470.80831,1959.775551,0,0
208821,"cpu",3,48,3465.564829,1548.9817,1916.550728,0,0
209256,"cpu",3,49,4275.436146,1539.562292,2735.873854,0,0
209691,"cpu",3,50,2867.59734,1484.940473,1382.656867,0,0
210474,"cpu",7,1,4195.450103,1485.636499,2709.813604,0,0
211257,"cpu",7,2,3923.591004,1555.386257,2368.204747,0,0
212040,"cpu",7,3,4489.615642,1494.556364,2995.059278,0,0
212823,"cpu",7,4,3867.522999,1505.650964,2361.872035,0,0
213606,"cpu",7,5,3726.398677,1477.24334,2249.155337,0,0
214389,"cpu",7,6,4283.416516,1476.60714,2806.809376,0,0
215172,"cpu",7,7,4296.425141,1465.504014,2830.921127,0,0
215955,"cpu",7,8,3548.488604,1482.911168,2065.577436,0,0
216825,"cpu",7,9,4529.460616,1538.66083,2990.799786,0,0
217695,"cpu",7,10,4987.479195,1605.411748,3382.067447,0,0
